team,season,PTS,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
Milwaukee Bucks,2018-19 ,2.448432760364,0.898634984833165,1.88852376137513,0.279322548028311,0.79221435793731,0.371840242669363,0.481294236602629,0.192618806875632,0.838220424671385,1.03083923154702,0.539939332659252,0.287411526794742,0.155460060667341,0.122851365015167,0.406471183013145,0.183771486349848
Atlanta Hawks,2018-19 ,2.34046839587006,0.854192898514228,1.89473684210526,0.268698060941828,0.764039284814908,0.363384537899773,0.483001762780156,0.240493578443717,0.71140770586754,0.951901284311257,0.533366910098212,0.351800554016621,0.169982372198439,0.105514983631327,0.48652732309242,-0.124401913875598
Charlotte Hornets,2018-19 ,2.28971255673222,0.831316187594554,1.85627836611195,0.246343923348462,0.701714573877963,0.380736258194655,0.477811396873424,0.205244578920827,0.700453857791225,0.905698436712052,0.480332829046899,0.252395360564801,0.149016641452345,0.102118003025719,0.390821986888553,-0.0226928895612708
Miami Heat,2018-19 ,2.19665484034465,0.82387227572225,1.82919412062848,0.235174860618348,0.673593512417638,0.313735428281804,0.45159655347187,0.23340091231627,0.729599594526102,0.963000506842372,0.504561581348201,0.30613279270147,0.158895083628991,0.113532691332995,0.43385707045109,-0.00481500253421186
Orlando Magic,2018-19 ,2.22446916076845,0.838220424671385,1.84706774519717,0.23685540950455,0.665571284125379,0.311172901921132,0.398129423660263,0.20778564206269,0.733569261880688,0.941354903943377,0.529575328614762,0.273508594539939,0.137259858442872,0.112487360970677,0.385743174924166,0.0146612740141557
Washington Wizards,2018-19 ,2.34570998494732,0.867034621174109,1.85323632714501,0.23331660812845,0.685148018063221,0.378324134470647,0.492473657802308,0.19919719016558,0.672102358253889,0.871299548419468,0.54039136979428,0.289513296537883,0.171349724034119,0.0950827897641746,0.426743602609132,-0.0597089814350226
Denver Nuggets,2018-19 ,2.29979726305119,0.871515458692347,1.87126203750634,0.228839330968069,0.651545869234668,0.327927014698429,0.434363912823112,0.246325392802838,0.717688798783578,0.964014191586417,0.568930562595033,0.279270146984288,0.160669031931069,0.0919918905220477,0.416624429802332,0.0821084642676128
Minnesota Timberwolves,2018-19 ,2.32551689359556,0.860564800806858,1.88678769541099,0.208522440746344,0.594301563287948,0.395864851235502,0.50302571860817,0.232728189611699,0.693393847705497,0.926122037317196,0.508825012607161,0.270801815431165,0.172213817448311,0.103630862329803,0.419566313666162,-0.0310136157337368
Oklahoma City Thunder,2018-19 ,2.36388818937295,0.880634600856208,1.94056912616469,0.234701586502141,0.674137496852178,0.367917401158398,0.515990934273483,0.259632334424578,0.733064719214304,0.992697053638882,0.482749937043566,0.28834046839587,0.192898514228154,0.107025938050869,0.463107529589524,0.070259380508688
Portland Trail Blazers,2018-19 ,2.36766557542181,0.87383530596827,1.87030974565601,0.227650465877613,0.634600856207504,0.392344497607656,0.481994459833795,0.2435154872828,0.74741878619995,0.99093427348275,0.475195164945857,0.285822211029967,0.137496852178293,0.104004029211785,0.420297154369177,0.0866280533870562
Utah Jazz,2018-19 ,2.31865350544166,0.838774993672488,1.79245760566945,0.251328777524677,0.705897241204758,0.389774740572007,0.529486206023792,0.207542394330549,0.754492533535814,0.962034927866363,0.539863325740319,0.313844596304733,0.167805618830676,0.122247532270311,0.437357630979499,0.109086307263984
Golden State Warriors,2018-19 ,2.43625347134562,0.911890936632164,1.85836909871245,0.274425650088362,0.712951274930573,0.338045947992931,0.422115627366827,0.201211815198182,0.75485988386771,0.956071699065892,0.609189598586216,0.295127493057309,0.157788437263317,0.132542287301187,0.443574854834638,0.133804594799293
LA Clippers,2018-19 ,2.38073625819465,0.853252647503782,1.80988401412002,0.207009581442259,0.534039334341906,0.467221381744831,0.590015128593041,0.200706001008573,0.740292486132123,0.940998487140696,0.496722138174483,0.300806858295512,0.141452344931921,0.0970751386787696,0.482349974785678,0.0176500252143217
Los Angeles Lakers,2018-19 ,2.31673407482305,0.882457027300303,1.87689585439838,0.214105156723964,0.642315470171891,0.337714863498483,0.482810920121335,0.211071789686552,0.754550050556117,0.965621840242669,0.529828109201213,0.324570273003033,0.156218402426694,0.111223458038423,0.429979777553084,-0.0356420626895854
Phoenix Suns,2018-19 ,2.2170523138833,0.827213279678069,1.80181086519115,0.198692152917505,0.603621730382294,0.363933601609658,0.467303822937626,0.188128772635815,0.644617706237425,0.832746478873239,0.492203219315895,0.321680080482897,0.184859154929577,0.105130784708249,0.485915492957747,-0.192655935613682
Sacramento Kings,2018-19 ,2.3727825646224,0.897364419665484,1.93537759756716,0.234921439432337,0.622149011657375,0.343132285859098,0.472630511910796,0.229599594526102,0.714394323365433,0.943993917891536,0.527876330461227,0.27749619868221,0.172072985301571,0.0919918905220477,0.443740496705525,-0.0233147491130259
Dallas Mavericks,2018-19 ,2.25657229524773,0.804347826086957,1.80030333670374,0.258341759352882,0.758847320525784,0.38953488372093,0.524772497472194,0.210313447927199,0.72901921132457,0.93933265925177,0.484833164812942,0.294994944388271,0.134732052578362,0.0887259858442872,0.417087967644085,-0.0265419615773509
Houston Rockets,2018-19 ,2.35526979324256,0.811396873424105,1.80610186585981,0.333585476550681,0.938224911749874,0.398890569843671,0.504538577912254,0.210791729702471,0.658850226928896,0.869641956631367,0.438981341401916,0.275844679778114,0.176500252143217,0.102118003025719,0.454614220877458,0.0985879979828543
Memphis Grizzlies,2018-19 ,2.13531187122736,0.7829476861167,1.74144869215292,0.20397384305835,0.595573440643863,0.365442655935614,0.473340040241449,0.181841046277666,0.679828973843058,0.861670020120724,0.493712273641851,0.288480885311871,0.172032193158954,0.112676056338028,0.452967806841046,-0.0535714285714286
New Orleans Pelicans,2018-19 ,2.39584915211339,0.906352822070362,1.91419893697798,0.213110604910149,0.619843077701848,0.370032903062516,0.486206023791445,0.230068337129841,0.751455327765123,0.981523664894963,0.560870665654265,0.30751708428246,0.154391293343457,0.111617312072893,0.438370032903063,-0.0275879524171096
San Antonio Spurs,2018-19 ,2.31153749053269,0.875536480686695,1.82984094925524,0.204998737692502,0.522847765715728,0.355465791466801,0.434233779348649,0.19111335521333,0.734662963898006,0.925776319111336,0.508204998737693,0.250441807624337,0.126483211310275,0.0974501388538248,0.375410249936885,0.0348396869477405
