team,season,PTS,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
Oklahoma City Thunder,2014-15 ,0.919698986997314,0.837459084275932,1.42927804145527,-0.0821114888284063,0.0761121685435477,0.858426279601012,0.801540690913562,1.96766111687053,1.59297485336952,2.40970516425797,-0.81609941416098,0.265088028597396,-0.433622090118659,1.04535338566786,1.46916076536243,0.448621068774064
Portland Trail Blazers,2014-15 ,0.62242472754401,0.737880503946151,1.01214538007654,1.19241045471109,1.11902709099937,-0.965920129415581,-1.54999392708179,-0.176642102524719,1.87578498434467,1.43447058988912,-0.0598355311270587,-0.567559433182869,-1.31791103567637,-0.36993915618403,-1.40377105335229,0.869089550677311
Utah Jazz,2014-15 ,-0.976070982591368,-1.19739065672993,-1.6688111444959,-0.214926221415719,-0.129217507981104,-0.0348654307327936,0.373794259521223,1.25662557797812,-0.190020861277872,0.551657728731655,-1.06863839498159,0.814255996052717,-0.0860574839349904,1.69924609601924,-0.543096822365628,0.044907949067522
Golden State Warriors,2014-15 ,2.43317890020199,2.70130773008951,1.71577310553525,1.78937810296674,1.11915827900433,-0.611581563569276,-0.840392757276294,-0.429980998840661,1.45961000126265,0.951616688722441,2.96338825655698,0.134761853721187,1.58153583636169,1.80928536262753,-0.174604767460762,2.08769694394933
LA Clippers,2014-15 ,1.68349078680373,1.29989739220061,0.0839783410646777,1.37706992071275,1.07598582864239,0.509101023598106,1.11368291574048,-1.28409383431299,0.582326984258627,-0.246317982326015,1.53822487694576,-1.48456329031565,0.109522332044903,0.308655610651342,0.862516697415512,1.36135148967355
Los Angeles Lakers,2014-15 ,-0.463767456237734,-0.275898175892223,0.719439815394867,-0.834217533525993,-0.856742023774329,0.152070847607696,0.287196441712231,0.677228530462231,-0.189025985626702,0.226473349881735,-0.650157730473424,-0.89391344718156,-0.708534706871265,-0.496386628559878,0.644197066131724,-1.40120835502978
Phoenix Suns,2014-15 ,0.502781103224273,0.730255866139522,0.907297882093391,0.388512463257327,0.588273229771555,-0.467941144343678,-0.596583581427602,0.0186069427127775,-0.166703668491841,-0.12584695987344,-0.987122636257396,0.543421053287176,0.769736193078235,-0.155417237610355,0.706871733075617,-0.185768489034308
Sacramento Kings,2014-15 ,0.287891772905072,-0.524630194352897,-1.26960483728893,-1.33902710222976,-1.40067120366975,3.03595298835293,2.84882818493587,0.0201661631272733,0.580840583751104,0.486308802046243,-0.921297373568692,1.44152829674317,-1.01816795530918,-1.19266043737585,0.316721573317436,-0.762417359521038
Dallas Mavericks,2014-15 ,1.15135196922543,1.31868661531153,0.896747507958348,0.636953623450287,0.685392422098175,-0.159387921741309,-0.184881892217596,-0.448224886863975,-0.46256025822057,-0.63043651094861,0.231746926907166,-1.0915547483914,0.326674306065048,-0.395075850258003,-0.143786202222492,0.595168573202425
Houston Rockets,2014-15 ,0.944348794960859,-0.297725400424821,-0.0429096715689373,2.13149671697455,2.42253757092694,0.879468132427642,1.42984195783661,0.824848506925274,-0.243314594410054,0.265139136369878,0.107201915509037,1.78054905332425,1.72701856544188,0.247573469165622,1.26684131823434,0.707973710735785
Memphis Grizzlies,2014-15 ,-0.466216329916434,0.0815321624441001,-0.588186511911191,-1.62482016233227,-1.70706727955452,0.250952914313201,-0.0567527433734028,-0.486002721431318,-0.270745560623166,-0.494842382669198,-0.23254363710186,-0.807050626979107,0.759208371027913,-0.813379761331139,-0.815534598192193,0.6644164478511
New Orleans Pelicans,2014-15 ,-0.0834930746029441,0.315395690925871,-0.193354698044984,-0.408234037453086,-0.717114308319886,-0.40479681964858,-0.422967110206145,0.642225301822759,-0.240661405626688,0.164555694485108,0.0305385126205239,-0.808263141978671,-0.957058554607018,2.02852942213374,-1.04773712606567,0.162971508074831
San Antonio Spurs,2014-15 ,0.59318710701304,0.86737453232092,-0.199227789247755,0.216470795544004,-0.00570166399746441,-0.325443864665851,-0.702717745745996,-1.12426268292687,0.835671631636504,0.0507748838952247,1.18652647875964,-0.351237623458203,0.225257369017961,0.826006098848381,-0.874316146457204,1.26620051826808
Boston Celtics,2015-16 ,0.875668853482643,0.703053785516486,2.32944305021308,0.144707533816135,0.492558091756439,0.575452202566829,0.0991350314265961,1.09609697251469,0.0532550571875834,0.743010714975451,0.874205594826167,-0.513419847726063,1.3573876282403,-0.833458967577075,1.29931201524012,0.623682223355781
Brooklyn Nets,2015-16 ,-0.969194536432942,0.0963904143106606,0.0615998754747722,-1.17339000365076,-1.31453818506897,-1.23474929190514,-1.15541736900769,0.134552826175653,-1.03580257522549,-0.703033006206918,0.0447402987950433,0.381907060143392,-0.174148693190451,-1.05955375740273,-1.69177537957672,-1.42978354150213
New York Knicks,2015-16 ,-1.11301493173907,-0.875332949640735,-0.238160272988916,-0.621778737162963,-0.600188400435013,-0.287541853841841,-0.882113221245754,-0.0351860257683186,0.53786458983989,0.387293197927838,-0.794435780611519,-0.817477016938082,-2.16409138435889,0.870420261612531,-0.412232294540537,-0.529409317202166
Philadelphia 76ers,2015-16 ,-1.36202211046584,-1.28972332473475,-0.232341331944274,0.472123796707379,0.807477585266956,-1.27563350721873,-0.348700810023123,-0.851224378480081,-1.18261748330124,-1.44663627159,-0.335080913542073,1.70389648187442,0.459002989351284,1.2907369479671,1.12775406370529,-1.98457890581657
Toronto Raptors,2015-16 ,0.0758960066171976,-0.972560947250442,-1.45182280800431,0.0806973644368208,-0.156415633442847,1.9932472574276,1.53621338919345,-0.179874959561459,-0.0314657589834798,-0.139248767592064,-1.59171336818144,-1.07213400587865,-0.0729575661454336,0.632252774165689,-0.4494653736785,0.874808940205837
Chicago Bulls,2015-16 ,-0.375287187602806,0.137528551920495,1.20481432511058,-0.353776416904953,-0.651032360594872,-0.783939735280192,-1.11110136763598,0.551057670019902,1.35096685052976,1.38255393166895,0.194037093318726,-0.442704070333571,-1.84989655357347,0.89417227385843,-1.15181890198434,-0.284259647315463
Cleveland Cavaliers,2015-16 ,0.401906934108767,0.248418885544251,-0.327456326723084,1.2803610252079,1.28398728654578,-0.920518323548723,-0.741831547002197,0.197346465095406,0.368700768793029,0.407411695161754,0.170284282104021,-0.691463509500969,-1.14671942630961,-1.30070800939825,0.0178801037331261,1.1618077488346
Detroit Pistons,2015-16 ,-0.257798185499268,-0.259617944037381,0.775867770406883,0.281814941109499,0.478821493703133,-0.421968358365107,0.95511490124842,1.83329742453464,0.335951355368039,1.43085300348976,-1.31474416889551,-0.747081361665424,-0.885323275442062,-1.49417823948884,-1.02140952447436,0.118463814562075
Indiana Pacers,2015-16 ,-0.206251636860066,-0.013509521636778,0.184574963883216,-0.263072877887034,-0.257912871446009,-0.18169054540506,-0.266557356707003,-0.104442223028417,0.354683500951134,0.203330174969082,-0.504257209840205,0.375020601279039,1.18805948781702,-0.237985285778736,-0.235611779067497,0.330612072665635
Milwaukee Bucks,2015-16 ,-0.961798162875029,0.0732627840439351,-1.13717052511433,-1.83327376954958,-1.98960879195579,-0.449020279427958,-0.290128355273011,0.0421509975659964,-1.64541938088069,-1.22676436755703,0.371168577609162,0.695635253018307,0.350049732460267,0.992183974487901,0.309524438700084,-0.809955542302695
Atlanta Hawks,2015-16 ,0.0426641900643375,0.256319760372488,-0.0736468079076019,0.827091733734279,1.00183135643761,-1.30376874034744,-1.52586530541075,-1.95629710169325,0.354584314098574,-0.983502680937714,1.50428940838985,0.478905375902245,1.27251008331809,1.15141344517108,-0.862765860591554,0.700095004081633
Charlotte Hornets,2015-16 ,0.156752535317551,-0.824693085989251,-0.130110553304284,1.2307633976735,1.23272120101157,0.639373646867106,0.124837776247936,-1.35256705241921,1.23146442997802,0.0715615988071991,-0.287913811187863,-1.56759893028494,-0.606224098294522,0.448610773785915,-1.65872588071678,0.526921779543029
Miami Heat,2015-16 ,-0.696955999077514,0.113057778897968,-1.38706954063284,-1.42180390504167,-1.41071236667089,-0.340234111674568,-0.147332085479316,-0.527239243005075,0.720782173742667,0.211341485692461,-0.656931298123558,-0.253848018156825,-1.11358735756747,1.80280673432954,-1.5004917834062,0.319628434491842
Orlando Magic,2015-16 ,-0.26588834574082,0.748062343355522,0.915328951111286,-0.45979007765375,-0.466369857208474,-1.5967617799485,-1.49957575971109,-0.160778987548209,-0.332808827805948,-0.35662856155813,0.540952385514216,-0.298761896232871,0.331160265541922,0.129866451231349,0.30568688854174,-0.312510554933976
Washington Wizards,2015-16 ,0.473515211705298,0.911290381827321,0.720804451276886,0.0941910012001528,0.0451650150598935,-0.743353003397232,-0.328465079419189,-1.21027525553404,-0.338327657224944,-1.03340126040974,1.02125932740554,0.112556106090771,0.825890783302161,-1.19032701909862,0.492255745428242,-0.0966531708181878
Denver Nuggets,2015-16 ,-0.209258843791835,-0.340605162438007,0.391281593057085,-0.300903239658075,-0.0903722439767593,0.491203027583471,0.319501873461608,0.968805702809116,-0.152458876177855,0.504686460733398,0.166654086199964,0.231214087769601,-0.424816962260301,-0.165848539571577,0.572117465741411,-0.599635513150574
Minnesota Timberwolves,2015-16 ,-0.138596791771118,-0.386641645921558,-1.65307032697954,-1.73497763569585,-1.7996504232253,2.32184924769479,1.60156031128761,-0.393989526687267,-1.44360247502591,-1.35248364257458,0.460608217606593,0.498554762337149,0.132965300596422,-0.469009277265653,0.278898649472715,-0.682985160495816
Oklahoma City Thunder,2015-16 ,1.99668259369237,1.87995555041703,0.850398389009714,-0.144828463465425,-0.0846688309197652,1.29155840462626,0.830273146185207,2.4201925905393,1.70669948816906,2.85144626106092,0.30483955336834,1.2942225326722,-0.49861379032893,1.16588885159682,0.272011149122753,1.4114020689669
Portland Trail Blazers,2015-16 ,0.688244789700069,0.280178673217566,0.657956647885845,1.18245011740241,1.03875739224842,-0.186398613732397,-0.134236026129488,1.06031751622829,0.481455341540181,1.04636160103581,-0.429165645351479,0.226206275603157,-0.994166663690036,-0.376036118611373,1.14653438514731,0.161500471213127
Utah Jazz,2015-16 ,-1.48558941202902,-1.57045297609257,-2.2314909434987,-0.0621604884578451,-0.0882407880573142,-0.439557903809933,-0.234151215685881,0.226227014732354,-0.806862067102852,-0.469835696359574,-1.56748731232736,0.379134795442737,-0.202844017497132,0.229876646617536,-0.162834237345236,0.345810154398202
Golden State Warriors,2015-16 ,3.15716066184767,2.74131701297639,1.193250927953,2.66658370736705,1.74179469110166,-0.677747965709675,-0.715782133174917,-0.449671700467812,2.16233554971972,1.35948539718042,2.9802853624248,0.642677950238273,0.537827023599678,1.30698765729001,0.325672324794553,2.07965660058609
LA Clippers,2015-16 ,0.481914608069982,0.0414267881607085,-1.02675002988521,0.699394189576653,0.613999268562009,0.312482894845763,1.29710710512613,-1.4873874918112,-0.0679516777984533,-1.00496694740412,0.24956536650099,-1.20333128933195,0.805130172216794,0.775052878101749,0.787818880811074,0.830068055804854
Los Angeles Lakers,2015-16 ,-1.2833031198542,-1.91969395520195,0.323029844585515,-0.398529979012239,0.146940905140017,1.09747855665293,0.672531397571241,0.315124226401835,-0.712028165936945,-0.340604565586469,-1.89235840138381,-0.514987825925152,-0.584641516916785,-0.980697267026604,0.0790401636981482,-1.86149340544164
Phoenix Suns,2015-16 ,-0.31110148263228,-0.520842863820288,0.737183427528928,0.314042395329865,0.446991004113856,-0.0754357949079741,0.00691258042972674,1.05792068207507,0.151175208839242,0.793158722317863,-0.641507541894677,2.4701826463532,-0.0926188835108839,-1.32409041627157,1.94872716639753,-1.29785922579229
Sacramento Kings,2015-16 ,1.06984020645019,1.20458797150421,0.908171112805431,-0.266615576815449,-0.380329818489675,0.513823817794535,0.965583378453256,0.166028910516772,0.274621431107912,0.315655328024792,1.01531170772232,1.52822701679322,1.11169783351391,-0.549960264689126,0.151177348720131,-0.479720599542162
Dallas Mavericks,2015-16 ,-0.339666659627508,-0.784743563141084,-0.558101678799084,0.713222859449259,0.989034670855844,-0.0660876863570978,-0.553846954122868,-1.22579853560743,0.210662282167242,-0.625029939112912,-0.169743426976738,-1.46298359245117,-1.08774340465683,-1.49290792511426,-0.759161299274499,-0.0579581796313502
Houston Rockets,2015-16 ,1.02451806560636,-0.3326461634672,-0.515328788824054,1.27403313828596,1.59213460783649,1.718932635086,2.6976089819489,0.845996043078101,-1.25105245511013,-0.411122241833438,-0.0378604052092335,1.31486347334991,2.18267096283114,0.340790685329446,1.20046506616173,0.0384140134906911
Memphis Grizzlies,2015-16 ,-0.948879032933687,-0.929571086277692,-0.445589528679351,-1.37923805698913,-1.29379239900251,1.04290430690423,0.594110084603328,0.689692839784078,-2.2275800808277,-1.25538338951224,-0.723260322364379,-0.92467859018273,0.989622242388359,-0.817241828730033,1.1348168094014,-0.434215265502838
New Orleans Pelicans,2015-16 ,0.0791339533656378,0.200369365686406,0.709732867494389,0.0380239181839433,-0.0534946902394357,-0.242506482929765,-0.484505987436571,-0.784282716860689,-0.144426847211563,-0.612656294823414,-0.0290411264552711,-0.772083809833742,-0.109949252207134,-0.920530952235056,0.518943610507615,-0.736192639586973
San Antonio Spurs,2015-16 ,0.400707828904938,1.38541514189808,-0.55532873451096,-0.885361891536068,-1.27488690890608,-0.77139202024209,-1.28087938371855,-0.885792683598727,1.07720198658112,0.253148060012725,1.07729947055944,-1.05065065442545,0.464368340772614,1.18147351271441,-2.06234396066873,2.07433928683453
Boston Celtics,2016-17 ,0.65529711404404,-0.209581704518457,-0.0339130699096751,1.47721848078008,1.5776165075478,0.605990100671582,0.0877910201614174,-0.851341258732337,-0.319227154013386,-0.824460002163928,1.20486072111504,-0.503326701782278,-0.239334922990427,-0.827998015706285,0.444214689576812,0.611247277658884
Brooklyn Nets,2016-17 ,0.116761473626617,-0.770559408957945,0.0206753836268888,0.661943090191867,1.13391690768115,1.04374880060814,0.855152696806555,-1.06967660423456,1.54955077458799,0.298822190519308,-0.516550825776269,2.05802377652908,-0.687441454856449,-0.0140668714093411,0.744646832415677,-1.56313647568374
New York Knicks,2016-17 ,-0.351800884824943,0.297521283908952,1.28961154837325,-0.670773296090035,-0.579307324699771,-0.792256573858651,-1.09747587150014,1.48136454911164,-0.202706574744252,0.915812673590295,-0.401030445892556,-0.070731716194452,-0.966130390858746,1.12385018479661,0.245922666214048,-0.848205918201063
Philadelphia 76ers,2016-17 ,-0.775246850133605,-0.988824561737385,-0.0963883575048543,0.290970403603472,0.668802033632338,-0.553042757190746,-0.593196949264718,-0.246474878827555,-0.342297715113213,-0.40966994462827,0.504353977717991,2.10421969620192,1.11213110179084,0.529907517782964,1.19693696969365,-1.31748132838959
Toronto Raptors,2016-17 ,0.344836241747196,0.121408805876249,-0.403715345366654,-0.492398765021648,-0.633553793641364,1.2075862224621,0.890810779609015,0.408048181951641,-0.581291811889139,-0.107276563165478,-1.84152811718315,-0.965093493178872,0.86495524588126,0.202307870971254,0.593238449408132,0.975241251266455
Chicago Bulls,2016-17 ,-0.611025604182483,-0.235125810625332,0.812068591003954,-1.26140789545136,-1.12100648094683,0.1067654443206,-0.288253537270871,1.67675736489756,0.666422734731969,1.64960240402644,-0.00694417523516101,-0.287384404465732,0.230940006880473,0.08123729862319,-1.3045931436035,0.0986696126783178
Cleveland Cavaliers,2016-17 ,1.04780955286286,0.524854523471138,-0.349333007712415,2.04557863033556,1.63833356898965,-0.285143843797657,0.0744873263701612,-0.670881125099631,0.76757896587172,0.0476444628256644,-0.0198306249292033,-0.255301398466491,-1.75895910591549,-1.08873456313472,-1.12812367870746,0.734006255732241
Detroit Pistons,2016-17 ,-1.00999857661693,0.578736749872609,1.53067800490119,-1.20709863130596,-0.879990134523639,-2.51208742537234,-2.01756109839895,0.76342378161561,1.05226114824985,1.26345166878771,-0.672592290186726,-1.62589063980672,-1.06924929983053,-1.36108188354605,-1.22846838117746,-0.260113612576868
Indiana Pacers,2016-17 ,-0.171251730154764,0.103013653072015,-0.475577786176333,-0.633219164419989,-0.982511933636257,0.00885153230064946,-0.575426744487431,-0.898353760555121,-0.418434098621069,-0.925808008972072,-0.0836534022120374,-0.156313998993132,0.668651610436418,0.331248879849627,-0.284658579953805,-0.0510036007234869
Milwaukee Bucks,2016-17 ,-0.42979185969428,-0.124769857898652,-1.51046036367713,-0.530095291023104,-0.781266729188475,-0.369476168917921,-0.347206753114864,-1.05889681082957,-1.47840888260018,-1.76537518682049,0.723593741768078,0.027607143809388,0.659832668557475,0.824956528761306,0.233175538481026,-0.0427129096746072
Atlanta Hawks,2016-17 ,-0.66525045351424,-0.758970709580746,-0.593436480965266,-0.48988819155958,-0.248760110495507,0.126558446025274,0.895680713267489,0.0786257365935465,0.480303983539448,0.384616327469491,0.417380309801713,1.38771149511404,0.708683884155711,0.115881091314335,-1.09080579024053,-0.197238032696959
Charlotte Hornets,2016-17 ,-0.189180205703307,-0.946486985707792,-0.0528827639752591,0.238328336128316,0.385908297826287,0.988892961790983,0.367277682779595,-1.09673955707927,1.16969875014242,0.0196448990600352,0.186576811692944,-1.93273978934939,-1.13852801944511,0.0123419415900246,-2.04294075737585,0.0448301785232049
Miami Heat,2016-17 ,-0.53794748140498,0.0450085309116235,0.245066217091207,0.133363566602527,0.00752034663310126,-1.65767069653031,-0.812282122550821,0.417959972443407,-0.282252788318793,0.104395601556441,-0.605655701200223,-0.382836388791527,-0.794672879738442,1.39571779840219,0.383201751367322,0.24570743592536
Orlando Magic,2016-17 ,-1.07130671221767,-0.523429745928322,0.719363488149826,-0.680013451789513,-0.219071520247143,-1.19432945767418,-0.925032277007988,-0.23640337357945,-0.0188009418998637,-0.181148955180814,-0.189839009666875,-0.500979003877526,-0.957505490981593,0.124478972008799,-0.351922904191255,-1.5224778565425
Washington Wizards,2016-17 ,0.80429612169219,1.51530819001847,0.643280684338181,-0.280210326721535,-0.555762530017349,-0.348924903459813,-0.568901130399772,0.0989555725417376,-0.736889014820176,-0.433771948745485,0.529212613171031,0.147978562068841,1.11450124715328,-0.926574930174946,0.821341764170734,0.416613306348165
Denver Nuggets,2016-17 ,1.54505165038589,1.56684769287325,1.15065637183377,0.609101166727816,0.465409510548737,0.613807220313306,0.632158705302842,1.3617851979493,1.11591169723298,1.73294976985704,1.24885846033271,0.815577648989984,-1.1542190922169,-1.12239864236688,-0.449570935368818,0.118613458542194
Minnesota Timberwolves,2016-17 ,0.00596481333821031,0.290477820201598,-0.42954498859206,-1.43299227967016,-1.44649180390349,0.965546027842936,0.59927440193869,1.06040214454484,-2.01674368698683,-0.625099390839436,0.46846091831474,0.0614768140870716,0.420668151488715,-0.324644077344993,0.112571280194596,-0.257289531494171
Oklahoma City Thunder,2016-17 ,0.251197355741188,0.307434227829302,0.915385787499151,-0.747781546298772,-0.286933699391604,0.879774799176192,1.43011967329589,1.69395598546052,0.87718369120614,1.80605775681492,-0.732936450251708,0.824128770649237,0.308924342639774,0.331766533249012,0.629508356365952,0.174794874158493
Portland Trail Blazers,2016-17 ,0.410268478844029,0.185857295617552,0.0753555939719537,0.416747626393905,0.131304231316821,0.322343972939147,0.21873688828698,-0.0602528356479879,-0.0316523227820025,-0.0645491613252238,-0.726733578167302,-0.23464395030639,-1.13629745407799,0.287563214871145,0.70526504751018,-0.120972002002404
Utah Jazz,2016-17 ,-1.09787054144531,-1.35703609996286,-2.55589962329895,0.0127423162049533,-0.235635857240565,-0.449321050961182,-0.0958510904886988,-0.573459909911325,0.465453081200454,-0.08973454279879,-1.09402115300818,-0.216608364657873,-1.49029899111641,0.384239858778522,-0.614808613930197,0.914188764127194
Golden State Warriors,2016-17 ,2.51087180087223,2.84635194628121,0.806616645100951,1.44520267145321,1.03855663675194,-0.0259576282212816,-0.275152822638873,-0.593042657716618,1.45011121029564,0.570074363944653,3.50842625244961,0.65759024035963,2.87888600506022,2.88315625867842,-0.329422759842579,2.69728037352508
LA Clippers,2016-17 ,0.813345617210033,0.419393297428848,-0.890951790433732,0.390184626662462,0.110449830655419,0.996846082757792,1.5634865521713,-0.900962928164657,0.630648920192839,-0.209833896733477,-0.0105768247730706,-0.751815927290099,-0.332690450462511,-0.706774228257804,-0.00643352468149098,0.996294400646642
Los Angeles Lakers,2016-17 ,-0.106384173037966,0.33593226536346,1.08612259740422,-0.433754410564677,-0.273042777071665,-0.452879516487,-0.20930353155913,1.05777724063499,-0.890302378817347,0.143795663546078,-0.712592515870731,1.00819523642786,0.856849897101397,-1.1602901390562,0.566705013635041,-1.6011630185028
Phoenix Suns,2016-17 ,0.481443317774154,0.552263205739789,1.36104902573657,-1.33341339277275,-1.06686890792771,1.65083506337405,1.7132489358485,1.42439408192291,-0.280583573674207,0.821971000379151,-1.38587226846548,1.14258547912484,0.75872181829098,0.167611614447901,2.97026496349382,-1.30337872479836
Sacramento Kings,2016-17 ,-0.749594664354534,-0.911002645073734,-1.59154846048805,-0.429877142520643,-0.769033601568518,0.118790478292764,0.0744873263701612,-1.17383967702532,-0.966330748919497,-1.49680991679186,-0.0963425385071133,0.504473350010053,-0.126232916996198,-1.1403609483254,0.222783883795693,-0.894967892305545
Dallas Mavericks,2016-17 ,-1.79781431808904,-1.94139861816862,-1.31964225707186,0.661114930622914,0.775627611478084,-1.91530960205279,-2.46297216618266,-1.8121928882037,-2.23116228676003,-2.81668027160601,-0.808888054050748,-1.62371218502685,-0.309837696973135,-1.40620116165304,-0.464446351440245,-0.678934260262771
Houston Rockets,2016-17 ,2.37933117987273,0.919367233284556,0.872039995937031,2.94552440631117,3.23652511769297,1.61356267964903,1.86681401969292,0.616195782278705,0.140526520866875,0.534795669824338,1.19597164298822,0.934400994904436,0.73442269667521,-0.627890339415479,0.0381414617288412,1.33718050848994
Memphis Grizzlies,2016-17 ,-1.3351991451765,-1.96464985594289,-0.98730226207906,-0.212061982584191,-0.16270684539009,0.267244322316113,0.0913743049666011,0.501576544127764,-1.31815935881716,-0.544897199122205,-0.654827066475055,-0.856758727848746,0.340946714387703,-0.803620145649897,1.4967346673091,0.112097578441101
New Orleans Pelicans,2016-17 ,-0.414387630226821,-0.0582018882694236,0.507985315382347,-0.204570022932759,-0.0834427706769123,-0.787872432219305,-0.513983358789917,-1.30089039958795,1.32554982297765,-0.0190399499135264,0.0274570159202747,-0.904185008933001,0.0629906563302588,1.06978262747872,-1.11223662586301,-0.483599798031003
San Antonio Spurs,2016-17 ,-0.0524238872339181,0.180261170621505,-0.745358693099306,-0.288464461291579,-0.844583780187398,-0.172872098097491,-0.578301573213249,-0.0978134708791458,0.424042037681266,0.220520486605555,0.545262576579261,-0.405647509307255,0.439292119630205,1.64458775443702,-0.996221288984535,1.66590968582259
